A,B,E
9.974290437521248,-8.565741184613353,5.93534058838898
13.979680503302113,-4.007352360740892,7.014050086186039
8.120541484358789,-2.617888261504663,9.930324660500446
3.1428083957604835,-8.54465687316558,8.29545532353566
5.052812298224883,-7.771773519980444,7.856729958400794
7.723199536948599,-9.14557042906882,8.560664475649554
10.033794000836451,-10.554912670052081,7.941200440837221
10.48820396592377,-11.692594336197782,10.141297129338843
8.884944412007052,-14.052919067856228,8.359080946756338
14.927698302806522,-14.962613018352897,10.77056250857558
17.808131607955605,-11.156394722730907,6.258562820797084
16.021714461799395,-11.148850352013806,5.855530986561076
7.062924195011647,-6.620844046156577,6.777285020227592
16.451712500612526,-8.747169273153375,7.488557897600247
8.328162414461707,-16.879196682065302,8.166627230596978
10.617123147681271,-5.036027264522399,7.416118524888787
0.26119913408025,-10.801621714644462,7.312480594094215
13.399932331973638,-8.951251679925356,6.165775497175879
13.072850983676112,-11.792845317874711,7.45632518014854
3.3068394676024693,-14.498436977168083,9.822864442286825
12.668891151382285,-6.687239832209131,6.689954782670847
5.510441990520439,-9.354454214287832,7.56477463249085
6.208486014934653,-9.3863033087836,8.501464341088194
14.402007776304753,-5.852400856369259,6.692857766311939
12.238040123156647,-18.505443288975314,7.296298402636569
11.039226669107567,-8.544418589466218,7.361365895266388
14.81730826111141,-9.791191777741403,6.665991468477467
12.39347696470695,-0.08907428485000701,8.266216492540073
18.55539046502517,-13.36438624824439,9.149173721064477
11.17596814900541,-11.206064720121356,7.96007681006473
12.857310728484478,-4.560889191533477,7.716896511219769
10.756872587174367,2.9662576394689433,6.607004596612546
6.687689921444003,-14.0760029504934,8.242756370192
15.425458864563431,-7.867981955987614,7.403500511283751
5.921148906046156,-11.689741096692412,8.353578060879917
5.797345888712786,-15.70836835343069,7.719112190919932
2.988149790817769,-16.881665936641014,9.018404014606961
16.02480547774026,-2.3909226422455587,8.240244390449272
10.904620430595216,-5.842919246240572,8.896649406074284
15.838291030943367,-12.0372219221572,8.880055432943177
4.413683824189696,-10.564563260227764,6.978479912496478
13.580781353647131,-13.22089646633161,7.503816542384683
9.338989870801498,-16.766350182867733,5.267107742515619
9.75166762715039,-7.364435211303231,8.091556305659843
6.032749354590912,-12.998216631579991,7.106297081575926
10.764763404277538,-0.08833022982187133,7.543044820239862
7.1250220595319504,-5.2243890071482095,7.228125545933459
0.7151697505941879,-8.170001755060772,8.547659589010927
5.470139764925214,-7.2084260251302945,7.176913429537059
10.821355394928213,-10.360497598051406,7.301017022292937
4.86212057992528,-12.116992050511149,7.604044578766121
12.469380293747854,3.435981416394722,7.175737231514198
11.218700654142369,-14.084374585549298,6.499627555278787
9.896308417250584,-4.95330419686752,8.295657528521112
11.65832100201557,-9.168118429266725,9.227880579783305
8.597032025450527,-20.087817800095657,8.098425137144943
15.720099116624347,-14.209238396613138,8.61176956198782
6.669523709962237,-8.308630309897369,7.992625838687196
10.057169576998099,-0.7304773440540013,7.136523251731185
7.982694794725184,-8.216738721004207,6.388873959751937
9.285120110392015,-10.875855862419282,8.54021632159523
6.1281296028563474,0.3437599518022827,8.012887226570179
10.032068724579934,-9.501882269843376,5.724221129963774
0.6708171437134636,-8.101316529957261,8.136543655439601
13.393661689032612,-10.625738066131303,8.062550983821605
6.855075558341339,-12.099093318015823,6.7751286565695725
14.777774934677446,-15.846136763673798,7.281118610655817
14.827080149055615,-13.470122478748195,8.95733667456337
11.14022091725884,-14.339123753975374,7.679479717829351
3.4409694279251877,0.0009253477010595645,7.33980470426988
16.576756030813385,-10.833744081167215,8.871987219884598
9.708221032387042,-12.661072647757452,8.888176051220771
12.171883212095793,-13.899001653625378,8.667858698528011
8.958167526918269,-14.813359617726,7.275288932368701
11.748344006488363,-6.872547775554764,8.648066654133855
7.089158835148849,-6.4755860106523695,7.258315901782438
6.923422793403434,-10.398138962624785,8.904757266766694
4.635233908026553,-2.3536593142819906,7.705278735649284
5.966508336122,-9.969030211335841,7.405490773185058
18.40868098785203,-16.69036644664823,8.455720627015014
4.280328870138933,-9.929124841837169,8.280993764313184
1.4803238896938598,-9.580716521861447,8.4288174504982
20.245703240717077,-5.909725142415412,6.4743615645031465
9.405604203565353,-18.983023547828193,6.992835133544286
16.844284623304183,2.017231051698345,9.14250169148853
1.5767440743713779,-7.235062081921722,8.620886745183114
10.064797013822659,-16.55839123648206,8.237747197193904
3.4133082052582777,-2.9808398539812986,8.54443396705993
8.656110180802452,-3.0906024489330175,8.037511911694901
13.617392356909253,-8.544882115112227,6.758648704975471
9.55979225692072,-19.898710941077475,7.97730149287358
1.1150209295934965,-4.170845315559493,10.13035134123459
9.9999725733551,-11.658750867313,7.792676497171561
12.470663470524027,-18.000128789653196,7.418787897630492
6.636069802026034,-9.130116155632278,6.423780832884052
11.967883636531925,-8.492732393678752,7.812570729198963
15.490016131234052,-3.361164649706235,6.975816434742877
17.521156148989455,-18.00034373660567,8.83033108593158
12.629354573144285,-11.918428893719186,10.14928259855447
5.864180797419136,-10.545301269276365,6.729904476696076
13.229800018843694,-17.475839852194714,9.692850293532155
14.51074593671299,-12.182076583983497,7.236009589214576
19.682950146924235,-7.559235566018707,9.356226023249807
9.808035555300787,-4.90037754831895,8.935205586014005
4.276448959345242,-8.3558285675338,6.682624933517354
19.240034151556866,1.0966646733684482,6.736018396499515
6.704911566231274,-10.73252268342987,7.2874188702314875
13.132063979373497,-7.505449858351235,7.805892317989861
12.705870941591515,-3.7081955838173886,8.525495288438544
15.386383246323696,-9.403056675440197,7.31906224142103
9.863446836352434,-5.733267819890704,6.498521449137826
6.534659609646431,-14.537903850783902,7.92177685505994
9.561181599941381,-11.564350673970281,6.825285363183188
16.72672689134671,-12.935372838487812,8.098407641555417
7.684051356223329,-12.97120547732219,6.771736976516728
17.515435669113288,-12.70236991273223,6.582011198575591
12.291755963347018,-9.234443641360201,8.161743385321051
8.592232335993497,-7.564667818738981,8.620459235009351
11.774703730512021,-11.371361294200495,8.266972317207742
14.520586369792207,-19.243220295657988,6.861095412990762
8.919395770421772,-14.834763882985996,6.198590132532089
12.668325573907877,-11.061698638642632,6.870650405357879
5.7249432949544925,-10.588686452654132,8.03233800784273
15.06181847398407,-9.109739485442942,7.646436063187226
14.395592415512768,-4.746542828171655,9.488625291521103
6.353697510219214,-1.8978551470293148,8.148385851454305
18.50011578258685,-11.473329262812362,7.663128205145651
7.007451051495844,-9.743495249100375,6.362128260907653
7.918610632447026,-4.916073403222983,8.46994313259406
12.221388387103618,-0.9723560936807174,6.6749017539999365
8.29795326329726,-7.040792269325093,9.052240209264525
5.622760145216807,-17.512635235252464,6.648557238267213
7.69456477141097,-10.15851233008281,8.19090310027064
11.553142688714004,-10.670248549727448,6.541852994334874
5.612979580710615,-13.99601334373381,6.485819543828349
15.038984451891578,-10.183976319389341,7.252243700297671
11.447334187733416,-4.0677173735927905,7.390471726119136
-0.5726460799402,-9.32119602097346,7.1135723937347946
2.0876294963933653,-13.696523010536152,8.587792652265236
12.562778880369843,-11.18710022332362,7.86397136892442
6.593321269877577,-12.934252771674121,8.197350657533002
8.067373733756188,-8.437137118026039,7.498414865464047
9.402447662003077,-7.228012539111931,7.239351291287955
8.570271534937007,-4.5190292420128255,6.996766494416041
15.71026250870585,-14.796575028281168,7.526156304665984
2.069682354596835,-5.3593301848502435,7.930314085612381
7.816471694265637,-2.265881859237322,5.878373026806381
7.692633052650618,-13.53122346090715,7.9520957991643515
9.386680697207755,-11.689981642087805,6.588463726726191
3.2307202515760713,-12.85434753690021,8.392211636502218
13.019305767491382,-0.296371778041441,7.424147621248941
10.681671933727927,-3.131298576235555,5.159618859701938
16.413902995820994,-9.703117879891934,7.527798813736924
12.264303581740897,-6.476402176423248,6.7186690293550955
10.325935311129967,-9.179552329775312,7.29524731974588
5.966966515284817,-11.138410201500887,5.845969197163479
19.37009697257259,-11.280294670649393,8.250084356407882
16.929647457977243,-11.296019551884411,7.873231885701362
18.133830880261836,-12.264957994515214,8.4093470123402
6.66780452480741,-12.400986308819206,8.315061320335586
10.537422480285949,-8.78106910309143,9.275419206531447
5.6847423233700445,-16.788709930298364,7.40624075851991
10.022399097306963,-5.616796833078767,8.455701392671276
10.900201577999715,-9.442763487026635,7.708371367274693
5.5966391172383965,-15.507907737347102,7.234710985999541
11.98106392226606,-15.735041530026287,8.940444499136186
3.7575738411757467,-13.825933021927764,6.782734306517443
4.512886058948894,-2.3905670106375143,6.688781211127821
7.020351517404303,-15.254867895679155,8.501420470602696
14.200655770571991,-0.8102294633098828,8.934782107633971
4.16763310089035,-13.068208070765335,7.831481692749899
4.950338958412019,-12.958136035469412,8.21623153576016
11.88850363570873,-6.820970886908184,7.581799833693675
10.525078350490052,-14.446223523223889,8.62623891360459
12.016686096798024,-9.926682265024453,8.499645243586986
12.90123987238433,-4.29404513401993,7.825705007394912
13.647631286763463,-9.107653974578124,9.791650912412454
17.96083612527927,-1.3000504891304432,6.1189168746130065
5.6100540210989625,-1.4946016873607981,6.842122215204287
11.630172857136213,-9.595565103509875,6.448095312800868
9.293682496489081,-12.396861015946223,5.556291883157938
22.240770492812683,-5.626202480953837,7.751370804207114
9.029715620054361,-8.764811869719274,8.964283812972667
7.1668488568100175,-5.923042708387314,5.206209857201319
7.805505145387025,-1.5675562585987646,7.623498790126674
8.570655627061312,-11.605588479463842,7.537330792670505
7.726671128600734,-11.469495329761529,6.4599189949271265
9.743688079459439,0.27519026478105335,8.667864982877951
11.85749981370401,0.22041413677000854,6.124328452304205
8.286299989931766,-16.539552642676245,7.903915082307625
12.52563102446117,-3.571299585884684,8.135822325601232
16.946128910013705,-9.94811179004103,7.86230102492802
9.433233057514997,-14.87964352826725,7.6721899770635025
12.630375247375369,-9.966236990099247,6.192363848548282
5.205143438752636,-5.9786296052006,6.917373898000565
3.533805282956518,-1.9065757965953256,8.905733676370874
11.53314469496973,-8.086985892712741,6.155990047550315
20.68488364995643,-16.264574240157355,8.127445006210925
15.240150164861184,-9.61081770273058,7.340768430896417
14.531164282499782,-5.316307158174663,7.590879523026362
13.866325333491927,-8.633312617110864,6.9977520861558045
7.912262676427384,-17.6787965295919,8.60126106374745
4.788022428319358,-16.10763547718957,7.3809351499665
12.948054419703801,-15.163056090152764,8.148650810484705
12.83706160803967,-15.233945080459161,7.866932765441418
16.525242627460596,-1.3276398989841598,7.6031328753953105
12.855677978953642,-13.870460957198185,8.965989719371745
8.463510686455876,-6.441381071072612,5.5281465295026475
22.606673545155882,-14.76388397698042,6.836603671354848
4.96050472368939,-11.280298649466244,8.668088061868572
10.029989534847683,-9.498000964151451,5.726394642753235
5.528789727291906,-11.673122220206174,6.582410054350559
12.372660052516247,-3.0810395403274704,7.986778944039266
14.240548558775103,-11.567697509465592,8.000950814463463
0.7764887396188214,-19.981655996988835,6.996075505183578
8.182102698005972,-5.864693781526955,6.422906921026291
11.490831176081846,-6.5764438069426205,9.829661361170935
5.675725302550263,-3.9147052284485295,6.376858453355183
10.126072973118351,-10.653542563543192,7.330530324445827
12.388809525257328,-6.2484133544262725,6.196083115699509
19.35073546200438,-5.832978278147051,8.175807423797373
13.741582187347259,-11.430466281865392,6.57279810606247
3.756143974608248,-10.326526273900821,6.1994496992533055
5.990652144632158,-14.971182335923231,8.770260180463701
1.4103211535372784,-7.14556879584178,8.38179665169704
13.076578310815217,-9.882385751222003,7.8589617717211695
5.321300964722977,-14.068134194034542,8.386985296836022
11.329266432804538,-2.7748822081304714,5.480766540918239
10.171881928818456,-6.684198332714491,7.865932413683075
7.706551867578073,-11.245463604975388,7.74304237639394
11.066402527475274,-11.006479071605185,5.973548686610971
5.236000267300241,-10.672401337203416,7.213105788874239
13.971219470223296,-11.334049412009355,7.1377071232073455
4.105402100409096,-9.586483447546764,7.929865541417847
13.56328962546598,-8.765288632848957,7.431585354151483
8.950311063364618,-10.562595200921889,8.644310701614478
13.123796169967196,-13.885149829321408,8.017695374990641
3.031981717443176,-5.053691069744568,6.593261992386413
11.831502651056693,-12.360766592544827,7.168547062356187
14.524925911170053,-12.493765177671802,7.808584421121099
14.319927881672612,-7.257696319611569,7.593600004682747
2.4528893478824,6.629833236701527,7.842507324056886
10.114483127219083,-11.396215672872927,6.976668063475954
12.63898428460378,-6.338137271417246,6.009150354523087
5.899555782602265,-11.340418042708173,6.780283675751481
18.149808821765422,-12.93332449013378,7.1243211602668275
5.1498139473167415,-7.183004854664258,7.682720526063939
15.368598392864804,-18.148945549201105,7.704286162928206
12.745110054509187,-7.058002342949054,5.379861098533125
12.169067111496005,-12.304354787038324,6.722462113913711
11.045530147247987,-9.50404361391844,7.568150859788595
8.294282681864582,-10.95862784144331,7.85099954622341
15.393665044663258,-1.085082294030193,8.8017547608471
1.817792905950688,-7.710220143650682,6.9322295429321645
15.43001397702232,-8.667396984744553,9.29135836649736
14.728223215053472,4.086985421024707,5.789117729613785
0.5732845929498553,-16.89418036790927,8.706514551010242
19.904590997970068,-9.164870713248636,7.624378171043945
10.350527160212975,-5.9587493161749805,6.142965363238959
-0.08008385933701234,-12.686523708154535,6.792614291497919
1.2770341173082744,-14.828712148078015,6.798904400942907
7.320195614947911,3.7034815766208395,7.501818914501122
20.92874532871212,-14.67068253884214,8.041871649844731
10.86108732968169,1.0203497253803295,7.537698960307164
10.573026245447716,-10.164647425641288,7.562206315762607
12.10529662679731,-12.776283165957679,6.476219305541061
12.959090977382978,-2.427641394776318,6.598891358206684
8.586135499307154,-10.036024657158503,7.042589680341352
7.397702083666481,-4.747640476577184,8.660370516467273
6.422075474444391,-11.204454120219635,8.033067262080738
11.103812341184602,-3.777735845649184,6.497253854217306
4.473764322503967,-20.105905854149455,7.074339680384532
10.971182508399453,-9.091727043789561,9.408472337682793
8.234169545961421,-4.529128673897574,7.393076971480104
5.496435374217561,-9.006718979655599,7.953520559383422
6.13323177900837,-14.511377748103623,6.08404841039238
11.799148202154317,-3.569131392996212,7.652845514402572
6.331729428178637,-17.592496911716154,7.5858966917520165
6.201508076952582,-13.626145272865244,7.584035159324422
10.944960867405083,-15.167225158555366,8.019447775075571
10.363532136149802,-9.620870617304732,7.86406971654288
3.9921177863447688,-10.232748821898102,5.677478768315902
15.758558093565927,-9.633855537754533,6.71954510387161
4.128214424521335,-3.3659606121777585,7.10882206790022
12.20497215634121,-14.012177723217516,8.888291267266933
1.3100921029647683,-7.356813068996001,7.076671118806256
14.778001016788808,-16.370905622997963,7.284500096817164
4.765544869941392,-12.668182805768613,5.922577520892865
14.79635813431412,-7.780563246838176,6.656574031937876
8.771140182952252,-4.921798653945716,6.726042850239665
6.091979789221009,-23.046509844853922,7.189894461461412
6.324539109862409,-13.465552403509747,7.450825599050201
9.367811838268118,8.633777015493438,6.744420502036167
15.249594783901909,-4.723211498342712,7.062639127074967
6.136895620062783,-14.180008353702476,6.153044647955021
15.860683465494915,-13.050684031601797,8.048232617064636
13.9791392560464,-10.998029792067198,7.600628766196167
4.526031972780632,-7.984341207499684,8.082708668758716
18.89240877093467,-11.395245496706822,6.415617961934867
17.73788514839122,-14.918648290428392,7.859972695362714
12.43942374796347,-10.496871295951324,7.509595725929523
12.761492062566882,-5.18848232284636,9.027214042170147
2.1935737787883633,-8.17601987839766,7.896446414068998
7.30718911966918,-17.127045411730258,7.030499764761217
13.088377153214058,-14.683684267780867,8.839387135885318
14.51648297664693,-11.400707529869,6.874528488427949
7.924971084439426,-8.845342293561435,7.601594105817677
10.325054718182285,-1.1708268360062524,7.582060647641751
1.9038712207630826,-4.448620019633767,8.685400920328341
14.53870833262185,-7.192904142063689,7.474325335094714
10.965502952619266,-14.345100860332332,7.384770174264551
6.340190061050565,-19.13381681075771,7.59185974656819
17.842537637376477,-8.48265423836089,6.43229291495785
6.072333680777804,-7.910241623742248,8.116996810947304
14.248896962489246,-9.840703657771419,6.023205506140005
13.359181623259214,-16.086836565362926,6.066418873120893
10.938910866737876,-12.396384533802873,8.777264570827532
13.604137504730788,-10.696037528295568,6.728692981047407
10.322743161639625,-9.936427992776075,7.196746855032622
12.689696553046826,-14.21342050860611,8.971811029481154
15.641963820865609,-13.735077918182688,9.33973846048577
1.013348082862513,-3.530840068589862,7.76302605966587
21.235112958348342,-11.46956894155782,6.974883441043637
17.034507362730128,-15.641269220922105,7.465157575988728
14.787041894455541,-4.505828818023003,7.154500169654765
12.218111541531053,-7.891257631785669,7.032919286182354
3.0186415404934808,-3.519585988123378,7.355240117282814
14.470689242399718,-23.705708805097025,7.875114473032982
13.469271334218416,-10.618391207314934,8.69434581750902
11.595411090534267,-12.11911850060467,7.6976477175211775
8.262487702238143,-22.142550306250705,7.578335448092084
1.9363760188549473,-2.8117813355715393,6.264955321329927
11.115283146805265,-13.147917267180254,7.520931533343438
8.242267067863239,-4.883225963039898,7.3825705847479055
9.05811634507378,-7.765959174939651,8.809933095598968
13.02450592010554,-10.71512879406706,6.0268195919205985
3.9519012956241015,-4.774451846679863,8.008060163958453
12.210116928078598,-11.840279545218955,6.89482685719573
8.345799631690028,-16.40873597391931,6.864079325781827
17.093140223902314,0.5649495000721028,7.245129408594987
6.343986006838744,-7.377830847541346,6.543924154735962
2.643602215098931,-15.039880287360802,8.202163771938736
14.76190575519504,-7.0274648538612805,6.645413919633648
10.321774467227653,-6.762599486131436,8.474764885549515
15.368309788405766,-15.349891056207312,8.147574196113904
8.322514248286343,-13.64531071158407,9.227841177666217
6.418443027932827,-16.965386710499452,7.641687911079798
5.223692344574136,-9.753352074475558,6.770411746605999
10.843856572307217,-7.795919617854299,7.6548328492783355
12.24541487463963,-8.883174640278467,8.741511909389587
14.627477112231768,-6.421007345871024,9.159980774965437
0.6563853089970306,-9.03124483471651,8.781511157659487
18.222634169571933,-15.007477323426016,5.73565967437025
7.155845027840626,-11.501622816176093,6.5427840696580795
11.17620405556207,-9.666523994595256,6.40727513067991
12.848898182729926,-19.143564572742044,6.951687271282318
13.283236205972177,-10.129641779683302,6.056938443146353
1.1468607191343239,-17.762300029615844,9.136891304469165
3.942532360505908,-14.260018318076444,6.19331917103992
8.929455000182188,-8.426376790369218,6.603390342057727
4.2234095945571575,-8.243342358301275,8.157935267827831
8.163019528579184,-14.558522642635879,7.775120023441554
10.675821406942333,-1.8697651574013074,8.358641621187214
7.413450809740024,1.0219414564230433,7.591582264377976
4.5261946060034255,-13.732402604052707,5.629379770518133
11.00765105205149,-16.87055850281175,6.7277243760475445
10.265785360475393,-12.045024738216615,7.884761120091191
10.529746684060317,-8.937936836386765,7.853395611589312
11.081992434253348,-12.8864687253005,7.32712220629856
15.702027416320279,-8.838436301046498,7.332067822470139
1.3817997239429314,-7.245852850028765,7.595707967131505
8.826277411713189,-4.999347186877767,6.792432370987744
6.743965386959118,-11.81871430959388,7.229534428695192
10.25260982611443,-10.658588960970096,8.26105703599093
8.792317683850522,-8.217632113522924,10.295549323569482
11.232994924838485,-6.07521863379997,9.085795913347141
12.020581306854064,-9.269742676267933,8.928956905019897
0.3939191587238622,-9.061987488707247,6.7172578943701575
16.531393021869736,-15.968731874112333,6.589265418488287
7.66822807136675,-20.51737034341771,6.851367701345525
13.874193080449995,-1.8803593531708007,8.750626740659236
8.357447408390879,-14.212865262036212,8.024978276613904
9.967127404842266,-15.008948932303863,8.853484253638355
1.7401710349420807,-7.710983541345877,9.408138268965446
1.6930798543195658,-11.264868122222262,5.294627126181561
9.255784955575814,-16.356269964443406,7.1576984975456
3.3646593243103293,-6.8941265122515025,8.784898458255277
2.0110745235205965,-12.039557140157678,7.900098671318929
2.814477373780769,0.9199919210817398,8.20241765939527
9.49579620462085,-7.810429071524016,5.124228084667426
3.0267136018407226,-12.216583651623782,9.751340770412954
5.477363587942962,-13.669761732214328,9.271318441840881
14.670840520449149,-12.13714149198652,7.471993954636794
11.13157148068948,-13.57007819761822,6.691229288374366
6.848016390603362,-3.614215958180101,8.83035414820751
14.162006343782403,-19.93551200418746,8.003664210834035
-1.851473814382476,-10.71438695304124,6.103049925383959
1.7512422960920215,-10.9988761381527,8.822801945222661
12.433002201800516,-11.792748131055237,8.287964327246268
5.10355904791536,-7.224879772772924,8.35989146480771
4.959248624815375,-7.797141607068719,8.601835238804897
11.772339815638666,-5.472731596342262,9.01959543893822
7.182950913574357,-8.338332252740098,6.6498337369813125
21.11564959268697,-5.311501383115981,7.4069578449342215
6.808120746942849,-7.551119255592516,6.899134266448722
8.057218197763218,-4.380803539306393,8.928919716995667
7.860047100631842,-20.133476111210776,6.966879891289048
10.48419269784722,-8.507180627106274,6.60869222319224
16.277523833558284,-11.573005625730385,9.620052224954087
8.860303232084155,-19.670671372028245,5.514351461347863
10.665081982337128,-5.319992787370191,6.948028799553151
10.291064227285647,-19.026845479511568,7.144944834933885
21.05614358640554,-16.16091231157968,8.453821329637684
9.048596051366964,-14.22386457775164,6.16656322424648
9.122244845696887,-15.210074483275069,9.239156707330874
7.757594213377273,-11.156111811490423,6.0590359770795414
2.5950455870425735,-11.425825794192866,6.398747821702705
11.668801116961314,-11.810128680997247,7.531267594849663
7.95065427540985,-9.714295577738937,7.919260467821282
20.28674836671426,-10.130751256760522,7.247504785354394
11.837718188257835,-18.980256009728237,9.141806871362817
12.218646653728955,-8.86171096751477,10.099173048600797
8.574097954148233,-13.445892108046532,8.515659456066707
3.6296155563204744,-9.16051041670189,7.78012267441895
13.548482940691056,-16.493325236633137,6.550624847070421
12.161415235334431,-11.62730162882497,6.713844265249515
6.964534172585992,-9.774166807279725,8.409297658989301
14.524492897955902,0.8612981525458641,8.60813786745576
17.60049271021988,-10.646225529602182,7.377936234253854
14.325931219075265,-7.069287449085204,7.348477543071655
8.007367843832926,-16.564390271512703,8.360707833300278
9.690466269324203,-14.022484028339083,7.173339489091493
13.027517100293956,-4.527590495738245,9.47353897843572
7.7919594953176174,-15.06164023552532,6.735923821696459
5.915474391242523,-12.621813679953714,8.691277031131287
4.732479945261546,-12.768160438812895,7.277984148168868
0.731826026863428,-15.63155615138703,6.461561023381979
7.774135453830942,-1.7944488765766498,8.305652780670727
9.082222511301188,-7.909787545237503,6.796293761593315
9.388366445187344,-10.253433839835843,7.635667101788974
3.3093131053960345,-5.74802658422456,8.3026143678463
8.29802074210129,-13.243884572707326,5.147358779536436
13.524122907508547,-8.586616071443578,7.4413648980277
1.851970208497723,-11.380356955385004,8.035582293474326
19.31861298770577,-18.90805328822221,8.039558879396775
9.8346301453954,-11.27659008670323,5.886181090595934
8.4609606227429,-8.63971589166511,8.261368918631645
14.501949528969106,-9.633535105100844,7.824261660391132
17.91151676343943,-19.115458125541497,9.465490294538201
8.774007215822994,-13.85946408537115,6.591979849179359
2.8886709734096394,-3.5721457834912416,6.750700177868962
12.054407966668197,-6.798042272072509,9.493446701097547
11.809873156710868,-6.831484490238838,7.696082973898601
12.272272829830506,-10.669981845851188,6.413278170705926
15.575067613525334,-9.183274424793904,7.924382495635831
16.79413663279886,-4.341728779310776,6.099751720820415
6.574182193495341,-9.670041387436878,5.658320380239751
3.798872053239762,-11.894043328194838,6.988033538780923
13.016776469662839,-9.513876707014948,8.525353107145255
3.2355381329429123,-16.301820825630923,8.650855586827987
6.625173999018288,-14.02495837190083,8.62464570965294
12.825511736116372,-7.145257172122199,7.473352071952585
-0.6307043025616865,-3.937067917614554,8.490468291263747
14.249084496094106,-6.075669200799261,8.505476875475827
7.826188395827698,-4.643481081727413,7.24303080344925
9.87374585285824,-13.70850459573133,6.074787789436949
12.375875502854699,-17.21220598128991,6.366975039792588
4.766980189335581,-6.445572458371041,7.391072229429027
0.2864373470625792,-4.279085544328865,6.780490738609611
14.370174413378173,-8.562961340249988,6.211800108965027
20.059962061282476,-18.80865330114934,6.3191245643945395
10.408427787428447,0.5870238313138065,7.675557198962887
18.434749889594006,-5.877785702925651,7.845644914080854
7.774994766688725,-11.270404342344396,7.428977501327695
7.583969324433788,-16.77522640557394,6.172753234916512
8.852641158868146,-6.4915153861264185,8.262729348326296
21.05967536782213,-16.27935474411844,8.614550115834271
3.9683073667035984,-6.92776043817525,7.207996850750598
15.988954482505013,-14.713282480352127,7.000838130522601
4.33083738202863,-15.345292863554242,8.415188897320393
4.78988942027927,-15.023136025718156,8.868008616734139
4.336000077785486,-10.578058555230072,6.734284684957007
3.337818901910717,-16.025808547391588,8.14079123391354
14.582911812708218,-15.513500914738533,5.981650409890527
14.21782647876367,-7.414630106183445,6.928376893729154
-0.06710393934383774,-12.336828256030179,6.25570210754968
19.446803957686868,-6.4055552137246075,6.757211814670865
1.2355401376534103,-4.914962249705472,8.334121298995658
6.59980457144501,-10.778861552067909,6.087461582206893
16.182370032093843,-17.764002850217906,8.70263022093647
4.899775922402179,-16.838440399096086,5.977955470623454
17.510167747646808,-13.07746614480402,7.254180437989724
20.944076961190138,-7.642777804382421,6.820088592567393
16.40010178154286,-17.715935275554777,6.226540832651369
12.370285187114618,-10.857504512765088,5.692436036008463
8.345081062887822,-7.2088528096089615,8.32208447891915
7.236603709076171,-8.093275603085615,7.794230631673354
14.569607535490203,-11.29650140166011,8.115496541703548
